IMBABURA;OTAVALO;SAN RAFAEL;100458
IMBABURA;OTAVALO;SELVA ALEGRE (CAB.EN SAN MIGUEL DE PAMPLONA);100459
IMBABURA;PIMAMPIRO;PIMAMPIRO;100550
IMBABURA;PIMAMPIRO;CHUGA;100551
IMBABURA;PIMAMPIRO;MARIANO ACOSTA;100552
IMBABURA;PIMAMPIRO;SAN FRANCISCO DE SIGSIPAMBA;100553
IMBABURA;SAN MIGUEL DE URCUQUI;URCUQUI;100650
IMBABURA;SAN MIGUEL DE URCUQUI;CAHUASQUI;100651
IMBABURA;SAN MIGUEL DE URCUQUI;LA MERCED DE BUENOS AIRES;100652
IMBABURA;SAN MIGUEL DE URCUQUI;PABLO ARENAS;100653
IMBABURA;SAN MIGUEL DE URCUQUI;SAN BLAS;100654
IMBABURA;SAN MIGUEL DE URCUQUI;TUMBABIRO;100655
LOJA;LOJA;LOJA;110150
LOJA;LOJA;CHANTACO;110151
LOJA;LOJA;CHUQUIRIBAMBA;110152
LOJA;LOJA;EL CISNE;110153
LOJA;LOJA;GUALEL;110154
LOJA;LOJA;JIMBILLA;110155
LOJA;LOJA;MALACATOS (VALLADOLID) ;110156
LOJA;LOJA;SAN LUCAS;110157
LOJA;LOJA;SAN PEDRO DE VILCABAMBA;110158
LOJA;LOJA;SANTIAGO;110159
LOJA;LOJA;TAQUIL (MIGUEL RIOFRIO);110160
LOJA;LOJA;VILCABAMBA  (VICTORIA);110161
LOJA;LOJA;YANGANA (ARSENIO CASTILLO);110162
LOJA;LOJA;QUINARA;110163
LOJA;CALVAS;CARIAMANGA;110250
LOJA;CALVAS;COLAISACA;110251
LOJA;CALVAS;EL LUCERO;110252
LOJA;CALVAS;UTUANA;110253
LOJA;CALVAS;SANGUILLIN;110254
LOJA;CATAMAYO;CATAMAYO (LA TOMA);110350
LOJA;CATAMAYO;EL TAMBO;110351
LOJA;CATAMAYO;GUAYQUICHUMA;110352
LOJA;CATAMAYO;SAN PEDRO DE LA BENDITA;110353
LOJA;CATAMAYO;ZAMBI;110354
LOJA;CELICA;CELICA;110450
LOJA;CELICA;CRUZPAMBA (CAB. EN CARLOS BUSTAMANTE);110451
LOJA;CELICA;POZUL (SAN JUAN DE POZUL);110455
LOJA;CELICA;SABANILLA;110456
LOJA;CELICA;TNTE. MAXIMILIANO RODRIGUEZ LOAIZA ;110457
LOJA;CHAGUARPAMBA;CHAGUARPAMBA;110550
LOJA;CHAGUARPAMBA;BUENAVISTA;110551
LOJA;CHAGUARPAMBA;EL ROSARIO;110552
LOJA;CHAGUARPAMBA;SANTA RUFINA;110553
LOJA;CHAGUARPAMBA;AMARILLOS;110554
LOJA;ESPINDOLA;AMALUZA;110650
LOJA;ESPINDOLA;BELLAVISTA;110651
LOJA;ESPINDOLA;JIMBURA;110652
LOJA;ESPINDOLA;SANTA TERESITA;110653
LOJA;ESPINDOLA;27 DE ABRIL (CAB. EN LA NARANJA) ;110654
LOJA;ESPINDOLA;EL INGENIO;110655
LOJA;ESPINDOLA;EL AIRO;110656
LOJA;GONZANAMA;GONZANAMA;110750
LOJA;GONZANAMA;CHANGAIMINA (LA LIBERTAD) ;110751
LOJA;GONZANAMA;NAMBACOLA;110753
LOJA;GONZANAMA;PURUNUMA (EGUIGUREN) ;110754
LOJA;GONZANAMA;SACAPALCA;110756
LOJA;MACARA;MACARA;110850
LOJA;MACARA;LARAMA;110851
LOJA;MACARA;LA VICTORIA;110852
LOJA;MACARA;SABIANGO (LA CAPILLA);110853
LOJA;PALTAS;CATACOCHA;110950
LOJA;PALTAS;CANGONAMA;110951
LOJA;PALTAS;GUACHANAMA;110952
LOJA;PALTAS;LAURO GUERRERO;110954
LOJA;PALTAS;ORIANGA;110956
LOJA;PALTAS;SAN ANTONIO;110957
LOJA;PALTAS;CASANGA;110958
LOJA;PALTAS;YAMANA;110959
LOJA;PUYANGO;ALAMOR;111050
LOJA;PUYANGO;CIANO;111051
LOJA;PUYANGO;EL ARENAL;111052
LOJA;PUYANGO;EL LIMO (MARIANA DE JESUS);111053
LOJA;PUYANGO;MERCADILLO;111054
LOJA;PUYANGO;VICENTINO;111055
LOJA;SARAGURO;SARAGURO;111150
LOJA;SARAGURO;EL PARAISO DE CELEN;111151
LOJA;SARAGURO;EL TABLON  ;111152
LOJA;SARAGURO;LLUZHAPA;111153
LOJA;SARAGURO;MANU;111154
LOJA;SARAGURO;SAN ANTONIO DE QUMBE (CUMBE);111155
LOJA;SARAGURO;SAN PABLO DE TENTA;111156
LOJA;SARAGURO;SAN SEBASTIAN DE YULUC;111157
LOJA;SARAGURO;SELVA ALEGRE;111158
LOJA;SARAGURO;URDANETA (PAQUISHAPA);111159
LOJA;SARAGURO;SUMAYPAMBA;111160
LOJA;SOZORANGA;SOZORANGA;111250
LOJA;SOZORANGA;NUEVA FATIMA;111251
LOJA;SOZORANGA;TACAMOROS;111252
LOJA;ZAPOTILLO;ZAPOTILLO;111350
LOJA;ZAPOTILLO;CAZADEROS (CAB.EN MANGAURCO) ;111351
LOJA;ZAPOTILLO;GARZAREAL;111352
LOJA;ZAPOTILLO;LIMONES;111353
LOJA;ZAPOTILLO;PALETILLAS;111354
LOJA;ZAPOTILLO;BOLASPAMBA;111355
LOJA;PINDAL;PINDAL;111450
LOJA;PINDAL;CHAQUINAL;111451
LOJA;PINDAL;12 DE DICIEMBRE (CAB.EN ACHIOTES);111452
LOJA;QUILANGA;QUILANGA;111550
LOJA;QUILANGA;FUNDOCHAMBA;111551
LOJA;QUILANGA;SAN ANTONIO DE LAS ARADAS (CAB. EN LAS ARADAS);111552
LOJA;OLMEDO;OLMEDO;111650
LOJA;OLMEDO;LA TINGUE;111651
LOS RIOS;BABAHOYO;BABAHOYO;120150
LOS RIOS;BABAHOYO;CARACOL;120152
LOS RIOS;BABAHOYO;FEBRES CORDERO (LAS JUNTAS) (CAB. EN MATA DE CACAO);120153
LOS RIOS;BABAHOYO;PIMOCHA;120154
LOS RIOS;BABAHOYO;LA UNION;120155
LOS RIOS;BABA;BABA;120250
LOS RIOS;BABA;GUARE;120251
LOS RIOS;BABA;ISLA DE BEJUCAL;120252
LOS RIOS;MONTALVO;MONTALVO;120350
LOS RIOS;PUEBLOVIEJO;PUEBLOVIEJO;120450
LOS RIOS;PUEBLOVIEJO;PUERTO PECHICHE;120451
LOS RIOS;PUEBLOVIEJO;SAN JUAN;120452
LOS RIOS;QUEVEDO;QUEVEDO;120550
LOS RIOS;QUEVEDO;SAN CARLOS;120553
LOS RIOS;QUEVEDO;LA ESPERANZA;120555
LOS RIOS;URDANETA;CATARAMA;120650
LOS RIOS;URDANETA;RICAURTE;120651
LOS RIOS;VENTANAS;VENTANAS;120750
LOS RIOS;VENTANAS;ZAPOTAL;120752
LOS RIOS;VINCES;VINCES;120850
LOS RIOS;VINCES;ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES) ;120851
LOS RIOS;PALENQUE;PALENQUE;120950
LOS RIOS;BUENA FE;SAN JACINTO DE BUENA FE;121050
LOS RIOS;BUENA FE;PATRICIA PILAR;121051
LOS RIOS;VALENCIA;VALENCIA;121150
LOS RIOS;MOCACHE;MOCACHE;121250
LOS RIOS;QUINSALOMA;QUINSALOMA;121350
MANABI;PORTOVIEJO;PORTOVIEJO;130150
MANABI;PORTOVIEJO;ABDON CALDERON (SAN FRANCISCO);130151
MANABI;PORTOVIEJO;ALHAJUELA (BAJO GRANDE) ;130152
MANABI;PORTOVIEJO;CRUCITA;130153
MANABI;PORTOVIEJO;PUEBLO NUEVO;130154
MANABI;PORTOVIEJO;RIOCHICO (RIO CHICO);130155
MANABI;PORTOVIEJO;SAN PLACIDO;130156
MANABI;PORTOVIEJO;CHIRIJOS;130157
MANABI;BOLIVAR;CALCETA;130250
MANABI;BOLIVAR;MEMBRILLO;130251
MANABI;BOLIVAR;QUIROGA;130252
MANABI;CHONE;CHONE;130350
MANABI;CHONE;BOYACA;130351
MANABI;CHONE;CANUTO;130352
MANABI;CHONE;CONVENTO;130353
MANABI;CHONE;CHIBUNGA;130354
MANABI;CHONE;ELOY ALFARO;130355
MANABI;CHONE;RICAURTE;130356
MANABI;CHONE;SAN ANTONIO;130357
MANABI;EL CARMEN;EL CARMEN;130450
MANABI;EL CARMEN;WILFRIDO LOOR MOREIRA (MAICITO);130451
MANABI;EL CARMEN;SAN PEDRO DE SUMA;130452
MANABI;FLAVIO ALFARO;FLAVIO ALFARO;130550
MANABI;FLAVIO ALFARO;SAN FRANCISCO DE NOVILLO (CAB. EN  NOVILLO);130551
MANABI;FLAVIO ALFARO;ZAPALLO;130552
MANABI;JIPIJAPA;JIPIJAPA;130650
MANABI;JIPIJAPA;AMERICA;130651
MANABI;JIPIJAPA;EL ANEGADO (CAB. EN ELOY ALFARO);130652
MANABI;JIPIJAPA;JULCUY;130653
MANABI;JIPIJAPA;LA UNION;130654
MANABI;JIPIJAPA;MEMBRILLAL;130656
MANABI;JIPIJAPA;PEDRO PABLO GOMEZ;130657
MANABI;JIPIJAPA;PUERTO DE CAYO;130658
MANABI;JUNIN;JUNIN;130750
MANABI;MANTA;MANTA;130850
MANABI;MANTA;SAN LORENZO;130851
MANABI;MANTA;SANTA MARIANITA (BOCA DE PACOCHE);130852
MANABI;MONTECRISTI;MONTECRISTI;130950
MANABI;MONTECRISTI;LA PILA;130952
MANABI;PAJAN;PAJAN;131050
MANABI;PAJAN;CAMPOZANO (LA PALMA DE PAJAN);131051
MANABI;PAJAN;CASCOL;131052
MANABI;PAJAN;GUALE;131053
MANABI;PAJAN;LASCANO;131054
MANABI;PICHINCHA;PICHINCHA;131150
MANABI;PICHINCHA;BARRAGANETE ;131151
MANABI;PICHINCHA;SAN SEBASTIAN;131152
MANABI;ROCAFUERTE;ROCAFUERTE;131250
MANABI;SANTA ANA;SANTA ANA DE VUELTA LARGA;131350
MANABI;SANTA ANA;AYACUCHO;131351
MANABI;SANTA ANA;HONORATO VASQUEZ (CAB. EN VASQUEZ);131352
MANABI;SANTA ANA;LA UNION;131353
MANABI;SANTA ANA;SAN PABLO (CAB. EN PUEBLO NUEVO);131355
MANABI;SUCRE;BAHIA DE CARAQUEZ;131450
MANABI;SUCRE;CHARAPOTO;131453
MANABI;SUCRE;SAN ISIDRO;131457
MANABI;TOSAGUA;TOSAGUA;131550
MANABI;TOSAGUA;BACHILLERO;131551
MANABI;TOSAGUA;ANGEL PEDRO GILER (LA ESTANCILLA);131552
MANABI;24 DE MAYO;SUCRE;131650
MANABI;24 DE MAYO;BELLAVISTA;131651
MANABI;24 DE MAYO;NOBOA;131652
MANABI;24 DE MAYO;ARQ. SIXTO DURAN BALLEN;131653
MANABI;PEDERNALES;PEDERNALES;131750
MANABI;PEDERNALES;COJIMIES;131751
MANABI;PEDERNALES;10 DE AGOSTO;131752
MANABI;PEDERNALES;ATAHUALPA;131753
MANABI;OLMEDO;OLMEDO;131850
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;131950
MANABI;PUERTO LOPEZ;MACHALILLA;131951
MANABI;PUERTO LOPEZ;SALANGO;131952
MANABI;JAMA;JAMA;132050
MANABI;JARAMIJO;JARAMIJO;132150
MANABI;SAN VICENTE;SAN VICENTE;132250
MANABI;SAN VICENTE;CANOA;132251
MORONA SANTIAGO;MORONA;MACAS;140150
MORONA SANTIAGO;MORONA;ALSHI (CAB. EN 9 DE OCTUBRE) ;140151
MORONA SANTIAGO;MORONA;GENERAL PROAÑO;140153
MORONA SANTIAGO;MORONA;SAN ISIDRO;140156
MORONA SANTIAGO;MORONA;SEVILLA DON BOSCO;140157
MORONA SANTIAGO;MORONA;SINAI;140158
MORONA SANTIAGO;MORONA;ZUÑA (ZUÑAC);140160
MORONA SANTIAGO;MORONA;CUCHAENTZA;140162
MORONA SANTIAGO;MORONA;RIO BLANCO;140164
MORONA SANTIAGO;GUALAQUIZA;GUALAQUIZA;140250
MORONA SANTIAGO;GUALAQUIZA;AMAZONAS (ROSARIO DE CUYES) ;140251
MORONA SANTIAGO;GUALAQUIZA;BERMEJOS;140252
MORONA SANTIAGO;GUALAQUIZA;BOMBOIZA;140253
MORONA SANTIAGO;GUALAQUIZA;CHIGÜINDA;140254
MORONA SANTIAGO;GUALAQUIZA;EL ROSARIO;140255
MORONA SANTIAGO;GUALAQUIZA;NUEVA TARQUI;140256
MORONA SANTIAGO;GUALAQUIZA;SAN MIGUEL DE CUYES;140257
MORONA SANTIAGO;GUALAQUIZA;EL IDEAL;140258
MORONA SANTIAGO;LIMON INDANZA;GENERAL LEONIDAS PLAZA GUTIERREZ (LIMON);140350
MORONA SANTIAGO;LIMON INDANZA;INDANZA;140351
MORONA SANTIAGO;LIMON INDANZA;SAN ANTONIO (CAB. EN SAN ANTONIO CENTRO;140353
MORONA SANTIAGO;LIMON INDANZA;SAN MIGUEL DE CONCHAY;140356
MORONA SANTIAGO;LIMON INDANZA;SANTA SUSANA DE CHIVIAZA (CAB. EN CHIVIAZA);140357
MORONA SANTIAGO;LIMON INDANZA;YUNGANZA (CAB. EN EL ROSARIO);140358
MORONA SANTIAGO;PALORA;PALORA (METZERA);140450
MORONA SANTIAGO;PALORA;ARAPICOS;140451
MORONA SANTIAGO;PALORA;CUMANDA (CAB. EN COLONIA AGRICOLA SEVILLA DEL ORO);140452
MORONA SANTIAGO;PALORA;SANGAY (CAB. EN NAYAMANACA);140454
MORONA SANTIAGO;PALORA;16 DE AGOSTO;140455
MORONA SANTIAGO;SANTIAGO;SANTIAGO DE MENDEZ;140550
MORONA SANTIAGO;SANTIAGO;COPAL;140551
MORONA SANTIAGO;SANTIAGO;CHUPIANZA;140552
MORONA SANTIAGO;SANTIAGO;PATUCA;140553
MORONA SANTIAGO;SANTIAGO;SAN LUIS DE EL ACHO (CAB. EN EL ACHO) ;140554
MORONA SANTIAGO;SANTIAGO;TAYUZA;140556
MORONA SANTIAGO;SANTIAGO;SAN FRANCISCO DE CHINIMBIMI;140557
MORONA SANTIAGO;SUCUA;SUCUA;140650
MORONA SANTIAGO;SUCUA;ASUNCION;140651
MORONA SANTIAGO;SUCUA;HUAMBI;140652
MORONA SANTIAGO;SUCUA;SANTA MARIANITA DE JESUS;140655
MORONA SANTIAGO;HUAMBOYA;HUAMBOYA;140750
MORONA SANTIAGO;HUAMBOYA;CHIGUAZA;140751
MORONA SANTIAGO;SAN JUAN BOSCO;SAN JUAN BOSCO;140850
MORONA SANTIAGO;SAN JUAN BOSCO;PAN DE AZUCAR;140851
MORONA SANTIAGO;SAN JUAN BOSCO;SAN CARLOS DE LIMON  ;140852
MORONA SANTIAGO;SAN JUAN BOSCO;SAN JACINTO DE WAKAMBEIS ;140853
MORONA SANTIAGO;SAN JUAN BOSCO;SANTIAGO DE PANANZA;140854
MORONA SANTIAGO;TAISHA;TAISHA;140950
MORONA SANTIAGO;TAISHA;HUASAGA (CAB. EN WAMPUIK) ;140951
MORONA SANTIAGO;TAISHA;MACUMA  ;140952
MORONA SANTIAGO;TAISHA;TUUTINENTZA ;140953
MORONA SANTIAGO;TAISHA;PUMPUENTSA;140954
MORONA SANTIAGO;LOGROÑO;LOGROÑO;141050
MORONA SANTIAGO;LOGROÑO;YAUPI;141051
MORONA SANTIAGO;LOGROÑO;SHIMPIS;141052
MORONA SANTIAGO;PABLO SEXTO;PABLO SEXTO;141150
MORONA SANTIAGO;CANTON TIWINTZA;SANTIAGO;141250
MORONA SANTIAGO;CANTON TIWINTZA;SAN JOSE DE MORONA;141251
NAPO;TENA;TENA;150150
NAPO;TENA;AHUANO;150151
NAPO;TENA;CHONTAPUNTA;150153
NAPO;TENA;PANO;150154
NAPO;TENA;PUERTO MISAHUALLI;150155
NAPO;TENA;PUERTO NAPO;150156
NAPO;TENA;TALAG;150157
NAPO;ARCHIDONA;ARCHIDONA;150350
NAPO;ARCHIDONA;COTUNDO;150352
NAPO;ARCHIDONA;SAN PABLO DE USHPAYACU;150354
NAPO;EL CHACO;EL CHACO;150450
NAPO;EL CHACO;GONZALO DIAZ DE PINEDA (EL BOMBON) ;150451
NAPO;EL CHACO;LINARES;150452
NAPO;EL CHACO;OYACACHI;150453
NAPO;EL CHACO;SANTA ROSA;150454
NAPO;EL CHACO;SARDINAS;150455
NAPO;QUIJOS;BAEZA;150750
NAPO;QUIJOS;COSANGA;150751
NAPO;QUIJOS;CUYUJA;150752
NAPO;QUIJOS;PAPALLACTA;150753
NAPO;QUIJOS;SAN FRANCISCO DE BORJA (VIRGILIO DAVILA);150754
NAPO;QUIJOS;SUMACO;150756
NAPO;CARLOS JULIO AROSEMENA TOLA;CARLOS JULIO AROSEMENA TOLA;150950
PASTAZA;PASTAZA;PUYO;160150
PASTAZA;PASTAZA;CANELOS;160152
PASTAZA;PASTAZA;DIEZ  DE AGOSTO;160154
PASTAZA;PASTAZA;FATIMA;160155
PASTAZA;PASTAZA;MONTALVO (ANDOAS) ;160156
PASTAZA;PASTAZA;POMONA;160157
PASTAZA;PASTAZA;RIO CORRIENTES ;160158
PASTAZA;PASTAZA;RIO TIGRE;160159
PASTAZA;PASTAZA;SARAYACU;160161
PASTAZA;PASTAZA;SIMON BOLIVAR  (CAB. EN MUSHULLACTA);160162
PASTAZA;PASTAZA;TARQUI;160163
PASTAZA;PASTAZA;TENIENTE HUGO ORTIZ;160164
PASTAZA;PASTAZA;VERACRUZ (INDILLAMA) (CAB. EN INDILLAMA);160165
PASTAZA;PASTAZA;EL TRIUNFO;160166
PASTAZA;MERA;MERA;160250
PASTAZA;MERA;MADRE TIERRA;160251
PASTAZA;MERA;SHELL;160252
PASTAZA;SANTA CLARA;SANTA CLARA;160350
PASTAZA;SANTA CLARA;SAN JOSE;160351
PASTAZA;ARAJUNO;ARAJUNO;160450
PASTAZA;ARAJUNO;CURARAY;160451
PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL PROVINCIAL Y DE LA REPUBLICA DEL ECUADOR;170150
PICHINCHA;QUITO;ALANGASI;170151
PICHINCHA;QUITO;AMAGUAÑA;170152
PICHINCHA;QUITO;ATAHUALPA (HABASPAMBA) ;170153
PICHINCHA;QUITO;CALACALI;170154
PICHINCHA;QUITO;CALDERON (CARAPUNGO) ;170155
PICHINCHA;QUITO;CONOCOTO;170156
PICHINCHA;QUITO;CUMBAYA;170157
PICHINCHA;QUITO;CHAVEZPAMBA;170158
PICHINCHA;QUITO;CHECA (CHILPA) ;170159
PICHINCHA;QUITO;EL QUINCHE;170160
PICHINCHA;QUITO;GUALEA;170161
PICHINCHA;QUITO;GUANGOPOLO;170162
PICHINCHA;QUITO;GUAYLLABAMBA;170163
PICHINCHA;QUITO;LA MERCED;170164
PICHINCHA;QUITO;LLANO CHICO;170165
PICHINCHA;QUITO;LLOA;170166
PICHINCHA;QUITO;NANEGAL;170168
PICHINCHA;QUITO;NANEGALITO;170169
PICHINCHA;QUITO;NAYON;170170
PICHINCHA;QUITO;NONO;170171
PICHINCHA;QUITO;PACTO;170172
PICHINCHA;QUITO;PERUCHO;170174
PICHINCHA;QUITO;PIFO;170175
PICHINCHA;QUITO;PINTAG;170176
PICHINCHA;QUITO;POMASQUI;170177
PICHINCHA;QUITO;PUELLARO;170178
PICHINCHA;QUITO;PUEMBO;170179
PICHINCHA;QUITO;SAN ANTONIO;170180
PICHINCHA;QUITO;SAN JOSE DE MINAS;170181
PICHINCHA;QUITO;TABABELA;170183
PICHINCHA;QUITO;TUMBACO;170184
PICHINCHA;QUITO;YARUQUI;170185
PICHINCHA;QUITO;ZAMBIZA;170186
PICHINCHA;CAYAMBE;CAYAMBE;170250
PICHINCHA;CAYAMBE;ASCAZUBI;170251
PICHINCHA;CAYAMBE;CANGAHUA ;170252
PICHINCHA;CAYAMBE;OLMEDO (PESILLO);170253
PICHINCHA;CAYAMBE;OTON;170254
PICHINCHA;CAYAMBE;SANTA ROSA DE CUZUBAMBA;170255
PICHINCHA;MEJIA;MACHACHI;170350
PICHINCHA;MEJIA;ALOAG;170351
PICHINCHA;MEJIA;ALOASI;170352
PICHINCHA;MEJIA;CUTUGLAHUA;170353
PICHINCHA;MEJIA;EL CHAUPI;170354
PICHINCHA;MEJIA;MANUEL CORNEJO ASTORGA (TANDAPI);170355
PICHINCHA;MEJIA;TAMBILLO;170356
PICHINCHA;MEJIA;UYUMBICHO;170357
PICHINCHA;PEDRO MONCAYO;TABACUNDO;170450
PICHINCHA;PEDRO MONCAYO;LA ESPERANZA;170451
PICHINCHA;PEDRO MONCAYO;MALCHINGUI;170452
PICHINCHA;PEDRO MONCAYO;TOCACHI;170453
PICHINCHA;PEDRO MONCAYO;TUPIGACHI;170454
PICHINCHA;RUMIÑAHUI;SANGOLQUI;170550
PICHINCHA;RUMIÑAHUI;COTOGCHOA;170551
PICHINCHA;RUMIÑAHUI;RUMIPAMBA;170552
PICHINCHA;SAN MIGUEL DE LOS BANCOS;SAN MIGUEL DE LOS BANCOS ;170750
PICHINCHA;SAN MIGUEL DE LOS BANCOS;MINDO;170751
PICHINCHA;PEDRO VICENTE MALDONADO;PEDRO VICENTE MALDONADO;170850
PICHINCHA;PUERTO QUITO;PUERTO QUITO;170950
TUNGURAHUA;AMBATO;AMBATO;180150
TUNGURAHUA;AMBATO;AMBATILLO;180151
TUNGURAHUA;AMBATO;ATAHUALPA (CHISALATA) ;180152
TUNGURAHUA;AMBATO;AUGUSTO N. MARTINEZ (MUNDUGLEO);180153
TUNGURAHUA;AMBATO;CONSTANTINO FERNANDEZ (CAB. EN CULLITAHUA);180154
TUNGURAHUA;AMBATO;HUACHI GRANDE;180155
TUNGURAHUA;AMBATO;IZAMBA;180156
TUNGURAHUA;AMBATO;JUAN BENIGNO VELA;180157
TUNGURAHUA;AMBATO;MONTALVO;180158
TUNGURAHUA;AMBATO;PASA;180159
TUNGURAHUA;AMBATO;PICAIGUA;180160
TUNGURAHUA;AMBATO;PILAGÜIN (PILAHÜIN);180161
TUNGURAHUA;AMBATO;QUISAPINCHA (QUIZAPINCHA);180162
TUNGURAHUA;AMBATO;SAN BARTOLOME DE PINLLOG;180163
TUNGURAHUA;AMBATO;SAN FERNANDO (PASA SAN FERNANDO);180164
TUNGURAHUA;AMBATO;SANTA ROSA;180165
TUNGURAHUA;AMBATO;TOTORAS;180166
TUNGURAHUA;AMBATO;CUNCHIBAMBA;180167
TUNGURAHUA;AMBATO;UNAMUNCHO;180168
TUNGURAHUA;BAÑOS DE AGUA SANTA;BAÑOS DE AGUA SANTA;180250
TUNGURAHUA;BAÑOS DE AGUA SANTA;LLIGUA;180251
TUNGURAHUA;BAÑOS DE AGUA SANTA;RIO NEGRO;180252
TUNGURAHUA;BAÑOS DE AGUA SANTA;RIO VERDE;180253
TUNGURAHUA;BAÑOS DE AGUA SANTA;ULBA;180254
TUNGURAHUA;CEVALLOS;CEVALLOS;180350
TUNGURAHUA;MOCHA;MOCHA;180450
TUNGURAHUA;MOCHA;PINGUILI;180451
TUNGURAHUA;PATATE;PATATE;180550
TUNGURAHUA;PATATE;EL TRIUNFO;180551
TUNGURAHUA;PATATE;LOS ANDES (CAB. EN POATUG) ;180552
TUNGURAHUA;PATATE;SUCRE (CAB. EN SUCRE-PATATE URCU);180553
TUNGURAHUA;QUERO;QUERO;180650
TUNGURAHUA;QUERO;RUMIPAMBA;180651
TUNGURAHUA;QUERO;YANAYACU - MOCHAPATA (CAB. EN YANAYACU) ;180652
TUNGURAHUA;SAN PEDRO DE PELILEO;PELILEO;180750
TUNGURAHUA;SAN PEDRO DE PELILEO;BENITEZ (PACHANLICA) ;180751
TUNGURAHUA;SAN PEDRO DE PELILEO;BOLIVAR;180752
TUNGURAHUA;SAN PEDRO DE PELILEO;COTALO;180753
TUNGURAHUA;SAN PEDRO DE PELILEO;CHIQUICHA (CAB. EN CHIQUICHA GRANDE);180754
TUNGURAHUA;SAN PEDRO DE PELILEO;EL ROSARIO (RUMICHACA);180755
TUNGURAHUA;SAN PEDRO DE PELILEO;GARCIA MORENO (CHUMAQUI);180756
TUNGURAHUA;SAN PEDRO DE PELILEO;GUAMBALO (HUAMBALO);180757
TUNGURAHUA;SAN PEDRO DE PELILEO;SALASACA;180758
TUNGURAHUA;SANTIAGO DE PILLARO;PILLARO;180850
TUNGURAHUA;SANTIAGO DE PILLARO;BAQUERIZO MORENO;180851
TUNGURAHUA;SANTIAGO DE PILLARO;EMILIO MARIA TERAN (RUMIPAMBA);180852
TUNGURAHUA;SANTIAGO DE PILLARO;MARCOS ESPINEL (CHACATA) ;180853
TUNGURAHUA;SANTIAGO DE PILLARO;PRESIDENTE URBINA (CHAGRAPAMBA -PATZUCUL);180854
TUNGURAHUA;SANTIAGO DE PILLARO;SAN ANDRES;180855
TUNGURAHUA;SANTIAGO DE PILLARO;SAN JOSE DE POALO;180856
TUNGURAHUA;SANTIAGO DE PILLARO;SAN MIGUELITO;180857
TUNGURAHUA;TISALEO;TISALEO;180950
TUNGURAHUA;TISALEO;QUINCHICOTO;180951
ZAMORA CHINCHIPE;ZAMORA;ZAMORA;190150
ZAMORA CHINCHIPE;ZAMORA;CUMBARATZA;190151
ZAMORA CHINCHIPE;ZAMORA;GUADALUPE;190152
ZAMORA CHINCHIPE;ZAMORA;IMBANA (LA VICTORIA DE IMBANA);190153
ZAMORA CHINCHIPE;ZAMORA;SABANILLA;190155
ZAMORA CHINCHIPE;ZAMORA;TIMBARA;190156
ZAMORA CHINCHIPE;ZAMORA;SAN CARLOS DE LAS MINAS;190158
ZAMORA CHINCHIPE;CHINCHIPE;ZUMBA;190250
ZAMORA CHINCHIPE;CHINCHIPE;CHITO;190251
ZAMORA CHINCHIPE;CHINCHIPE;EL CHORRO;190252
ZAMORA CHINCHIPE;CHINCHIPE;LA CHONTA;190254
ZAMORA CHINCHIPE;CHINCHIPE;PUCAPAMBA;190256
ZAMORA CHINCHIPE;CHINCHIPE;SAN ANDRES;190259
ZAMORA CHINCHIPE;NANGARITZA;GUAYZIMI;190350
ZAMORA CHINCHIPE;NANGARITZA;ZURMI;190351
ZAMORA CHINCHIPE;NANGARITZA;NUEVO PARAISO;190352
ZAMORA CHINCHIPE;YACUAMBI;28 DE MAYO (SAN JOSE DE YACUAMBI);190450
ZAMORA CHINCHIPE;YACUAMBI;LA PAZ;190451
ZAMORA CHINCHIPE;YACUAMBI;TUTUPALI;190452
ZAMORA CHINCHIPE;YANTZAZA (YANZATZA);YANTZAZA (YANZATZA);190550
ZAMORA CHINCHIPE;YANTZAZA (YANZATZA);CHICAÑA;190551
ZAMORA CHINCHIPE;YANTZAZA (YANZATZA);LOS ENCUENTROS;190553
ZAMORA CHINCHIPE;EL PANGUI;EL PANGUI;190650
ZAMORA CHINCHIPE;EL PANGUI;EL GUISME ;190651
ZAMORA CHINCHIPE;EL PANGUI;PACHICUTZA;190652
ZAMORA CHINCHIPE;EL PANGUI;TUNDAYME;190653
ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;ZUMBI;190750
ZAMORA CHINCHIPE;PALANDA;PALANDA;190850
ZAMORA CHINCHIPE;PALANDA;EL PORVENIR DEL CARMEN;190851
ZAMORA CHINCHIPE;PALANDA;SAN FRANCISCO DEL VERGEL;190852
ZAMORA CHINCHIPE;PALANDA;VALLADOLID;190853
ZAMORA CHINCHIPE;PALANDA;LA CANELA;190854
ZAMORA CHINCHIPE;PAQUISHA;PAQUISHA;190950
ZAMORA CHINCHIPE;PAQUISHA;BELLAVISTA;190951
ZAMORA CHINCHIPE;PAQUISHA;NUEVO QUITO;190952
GALAPAGOS;SAN CRISTOBAL;PUERTO BAQUERIZO MORENO;200150
GALAPAGOS;SAN CRISTOBAL;EL PROGRESO;200151
GALAPAGOS;SAN CRISTOBAL;ISLA SANTA MARIA (FLOREANA) (CAB. EN  PTO. VELASCO IBARRA);200152
